id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
659_220629_5mMatOOI_siriusfeaturelist_1263	C40H80N2O9	[M + H]+	Fatty acids	0.740979015827179	Linear polyketides	0.36646124720573425	Open-chain polyketides	0.29642003774642944	N-acyl amines	0.6596460342407227	N-acyl amines	0.6596460342407227	Fatty amides	0.5876445770263672	Fatty Acyls	0.7685511708259583	Lipids and lipid-like molecules	0.8879225850105286	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
727_220629_5mMatOOI_siriusfeaturelist_1682	C38H73NO3	[M + H]+	Fatty acids	0.9993917942047119	Sphingolipids	0.9910879731178284	Ceramides	0.9961133003234863	Ceramides	0.9990652203559875			Ceramides	0.9990652203559875	Sphingolipids	0.9962221384048462	Lipids and lipid-like molecules	0.9517106413841248	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
914_220629_5mMatOOI_siriusfeaturelist_283	C42H69N7O7	[M + H]+	Amino acids and Peptides	0.9991546869277954	Oligopeptides	0.9988646507263184	Cyclic peptides	0.9998492002487183	Oligopeptides	0.9707849621772766	Peptides	0.9999151229858398	Amino acids, peptides, and analogues	0.999602735042572	Carboxylic acids and derivatives	0.9996401071548462	Organic acids and derivatives	0.9999387264251709	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
660_220629_5mMatOOI_siriusfeaturelist_1134	C40H54O4	[M - H2O + H]+	Terpenoids	0.9946551322937012	Carotenoids (C40)	0.9753586053848267	Carotenoids (C40, β-β)	0.9074264168739319	Xanthophylls	0.5205118656158447	Carotenoids	0.48752710223197937	Tetraterpenoids	0.5102570652961731	Prenol lipids	0.997468113899231	Lipids and lipid-like molecules	0.993882417678833	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Benzofurans; Organooxygen compounds; Cyclic alcohols and derivatives; Xanthophylls; Tetraterpenoids; Secondary alcohols; Carbonyl compounds; Alpha-branched alpha,beta-unsaturated ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
915_220629_5mMatOOI_siriusfeaturelist_684	C32H36O9	[M + Na]+	Terpenoids	0.9817249774932861	Triterpenoids	0.9931674599647522	Limonoids	0.9866946935653687	Limonoids	0.8208037614822388	Limonoids	0.8208037614822388	Triterpenoids	0.7767810225486755	Prenol lipids	0.8151537775993347	Lipids and lipid-like molecules	0.7875203490257263	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Naphthalenes; Lactones; Furans; Pyrans; Ketones; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Delta valerolactones; Triterpenoids; Naphthopyrans; Carbonyl compounds; Oxanes; Limonoids; Benzenoids; Methyl esters; Cyclic ketones; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
661_220629_5mMatOOI_siriusfeaturelist_1637	C52H90N6O2	[M + Na]+	Alkaloids	0.7195770740509033	Nicotinic acid alkaloids	0.14291201531887054	Steroidal alkaloids	0.21476730704307556	Oxosteroids	0.6365336179733276			Oxosteroids	0.6365336179733276	Steroids and steroid derivatives	0.8640850782394409	Lipids and lipid-like molecules	0.6938042640686035	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Oxosteroids; Aminopyrimidines and derivatives; Diazines; Tertiary carboxylic acid amides; Carbonyl compounds; Azasteroids and derivatives; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
977_220629_5mMatOOI_siriusfeaturelist_286	C40H52O3	[M + H]+	Terpenoids	0.9964454770088196	Carotenoids (C40)	0.993914783000946	Carotenoids (C40, β-β)	0.6151596903800964	Prenol lipids	0.9987020492553711					Prenol lipids	0.9987020492553711	Lipids and lipid-like molecules	0.9938873648643494	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1061_220629_5mMatOOI_siriusfeaturelist_894	C31H34O6	[M + H]+	Shikimates and Phenylpropanoids	0.5241842269897461	Triterpenoids	0.19055412709712982	Limonoids	0.10206864774227142	Diphenylmethanes	0.6236152648925781			Diphenylmethanes	0.6236152648925781	Benzene and substituted derivatives	0.508693516254425	Benzenoids	0.9883819222450256	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Pyrans; Benzopyrans; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organooxygen compounds; Diphenylmethanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; Vinylogous esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
662_220629_5mMatOOI_siriusfeaturelist_1138	C38H51N7O3	[M + H]+	Terpenoids	0.4009864628314972	Triterpenoids	0.5897007584571838	Oleanane triterpenoids	0.18372340500354767	Alpha amino acids and derivatives	0.5347698330879211	Amino acids and derivatives	0.6435093879699707	Amino acids, peptides, and analogues	0.648755669593811	Carboxylic acids and derivatives	0.8052101731300354	Organic acids and derivatives	0.9069176912307739	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Naphthalenes; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; N-arylamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
978_220629_5mMatOOI_siriusfeaturelist_1296	C40H79NO	[M + Na]+	Alkaloids	0.6613922119140625	Pseudoalkaloids	0.18293125927448273	Steroidal alkaloids	0.06299374252557755	Steroidal alkaloids	0.7601261734962463			Steroidal alkaloids	0.7601261734962463	Steroids and steroid derivatives	0.9040597677230835	Lipids and lipid-like molecules	0.9872642755508423	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Fatty amides; Carboxylic acid amides; N-acyl amines; Trialkylamines; Azasteroids and derivatives; Amines; Tertiary amines; Steroidal alkaloids; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
827_220629_5mMatOOI_siriusfeaturelist_1497	C33H55N5O4	[M - H4O2 + H]+	Terpenoids	0.8548941612243652	Triterpenoids	0.46421435475349426	Linear peptides	0.14508308470249176	Bile acids, alcohols and derivatives	0.5000186562538147			Bile acids, alcohols and derivatives	0.5000186562538147	Steroids and steroid derivatives	0.8789829611778259	Lipids and lipid-like molecules	0.9094921350479126	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Bile acids, alcohols and derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
728_220629_5mMatOOI_siriusfeaturelist_1173	C42H56O5	[M + Na]+	Terpenoids	0.9997909665107727	Carotenoids (C40)	0.9969609379768372	Carotenoids (C40, β-κ)	0.6730334162712097	Xanthophylls	0.8080478310585022	Carotenoids	0.7546646595001221	Tetraterpenoids	0.7212227582931519	Prenol lipids	0.9980407357215881	Lipids and lipid-like molecules	0.9934539794921875	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carotenoids; Cyclic alcohols and derivatives; Enones; Xanthophylls; Tetraterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
980_220629_5mMatOOI_siriusfeaturelist_1069	C42H79N5O3	[M + H]+	Fatty acids	0.5422109961509705	Guanidine alkaloids	0.4817335903644562	Ceramides	0.16413000226020813	Amino acids and derivatives	0.6594322323799133	Amino acids and derivatives	0.6594322323799133	Amino acids, peptides, and analogues	0.6592721939086914	Carboxylic acids and derivatives	0.8673291206359863	Organic acids and derivatives	0.5170495510101318	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
663_220629_5mMatOOI_siriusfeaturelist_1720	C34H69NO3	[M + H]+	Fatty acids	0.9999222755432129	Sphingolipids	0.9935217499732971	Ceramides	0.9987509250640869	Long-chain ceramides	0.5558733940124512	Long-chain ceramides	0.5558733940124512	Ceramides	0.9999954700469971	Sphingolipids	0.9998080134391785	Lipids and lipid-like molecules	0.9945772886276245	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1062_220629_5mMatOOI_siriusfeaturelist_773	C26H48N8O9	[M + H]+	Amino acids and Peptides	0.9806715846061707	Small peptides	0.7190617322921753	Tripeptides	0.501947820186615	Oligopeptides	0.5719975829124451	Peptides	0.9876385927200317	Amino acids, peptides, and analogues	0.9991525411605835	Carboxylic acids and derivatives	0.9974637031555176	Organic acids and derivatives	0.9994863271713257	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1063_220629_5mMatOOI_siriusfeaturelist_2329	C47H100N12O9	[M + Na]+	Amino acids and Peptides	0.9719650149345398	Oligopeptides	0.9083520770072937	Linear peptides	0.5702060461044312	Oligopeptides	0.7259317636489868	Peptides	0.9511760473251343	Amino acids, peptides, and analogues	0.9937586784362793	Carboxylic acids and derivatives	0.9981694221496582	Organic acids and derivatives	0.9996343851089478	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
730_220629_5mMatOOI_siriusfeaturelist_1754	C48H92N14O8	[M + H]+	Amino acids and Peptides	0.90842604637146	Oligopeptides	0.7659604549407959	Linear peptides	0.5903113484382629	Peptides	0.9726434350013733	Peptides	0.9726434350013733	Amino acids, peptides, and analogues	0.9991162419319153	Carboxylic acids and derivatives	0.9976442456245422	Organic acids and derivatives	0.997323215007782	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
